Number	Time	Temperature
   415	   30270	49.9
   416	   30332	49.9
   417	   30378	49.9
   418	   30424	49.9
   419	   30469	49.9
   420	   30522	49.9
   421	   30570	49.9
   422	   30620	50.1
   423	   30670	50.1
   424	   30720	50.1
   425	   30770	50.1
   426	   30820	50.1
   427	   30870	49.7
   428	   30919	50.1
   429	   30970	50.1
   430	   31020	50.1
   431	   31070	50.1
   432	   31120	49.7
   433	   31182	50.1
   434	   31227	50.1
   435	   31272	49.9
   436	   31322	49.9
   437	   31370	49.9
   438	   31420	49.9
   439	   31470	49.9
   440	   31519	49.9
   441	   31570	49.9
   442	   31620	49.9
   443	   31670	49.9
   444	   31720	50.1
   445	   31770	50.1
   446	   31828	50.1
   447	   31874	50.1
   448	   31920	50.1
   449	   31970	50.1
   450	   32020	50.1
   451	   32074	50.1
   452	   32123	50.1
   453	   32170	50.1
   454	   32230	50.1
   455	   32276	50.1
   456	   32324	50.1
   457	   32370	50.1
   458	   32420	49.8
   459	   32470	49.9
   460	   32519	49.9
   461	   32570	49.9
   462	   32619	49.9
   463	   32670	49.9
   464	   32720	50.1
   465	   32770	50.1
   466	   32831	50.1
   467	   32878	50.1
   468	   32924	50.1
   469	   32969	50.1
   470	   33020	50.1
   471	   33070	50.1
   472	   33120	50.1
   473	   33170	50.1
   474	   33222	50.1
   475	   33270	50.1
   476	   33320	50.1
   477	   33370	50.1
   478	   33420	49.9
   479	   33470	49.9
   480	   33522	49.8
   481	   33570	49.9
   482	   33620	49.8
   483	   33680	49.8
   484	   33724	49.8
   485	   33772	49.9
   486	   33819	49.9
   487	   33870	50.1
   488	   33920	50.1
   489	   33970	50.1
   490	   34020	50.1
   491	   34069	50.1
   492	   34120	50.1
   493	   34169	50.1
   494	   34220	50.3
   495	   34280	50.1
   496	   34326	50.1
   497	   34373	50.1
   498	   34420	50.1
   499	   34480	49.7
   500	   34524	50.1
   501	   34571	50.1
   502	   34619	50.1
   503	   34670	50.1
   504	   34720	50.1
   505	   34770	50.1
   506	   34820	49.9
   507	   34870	49.9
   508	   34920	49.9
   509	   34970	49.9
   510	   35020	49.9
   511	   35080	49.9
   512	   35128	49.9
   513	   35172	50.1
   514	   35219	50.1
   515	   35270	50.1
   516	   35320	50.1
   517	   35370	50.1
   518	   35420	50.1
   519	   35470	50.1
   520	   35519	50.1
   521	   35570	50.1
   522	   35619	50.1
   523	   35670	50.1
   524	   35720	50.1
   525	   35770	50.1
   526	   35820	50.1
   527	   35870	50.1
   528	   35930	49.9
   529	   35976	49.9
   530	   36021	49.9
   531	   36070	49.9
   532	   36120	49.8
   533	   36170	49.9
   534	   36220	49.9
   535	   36270	49.9
   536	   36320	49.9
   537	   36370	50.1
   538	   36420	50.1
   539	   36470	50.1
   540	   36530	50.1
   541	   36578	50.1
   542	   36624	50.1
   543	   36669	50.1
   544	   36720	50.1
   545	   36778	49.9
   546	   36826	49.9
   547	   36870	49.9
   548	   36920	49.8
   549	   36970	49.8
   550	   37020	49.8
   551	   37070	49.8
   552	   37120	49.8
   553	   37169	49.8
   554	   37220	49.8
   555	   37270	49.8
   556	   37320	49.8
   557	   37380	49.8
   558	   37428	49.8
   559	   37473	49.8
   560	   37522	49.8
   561	   37570	49.9
   562	   37620	49.8
   563	   37670	49.9
   564	   37720	49.9
   565	   37770	49.9
   566	   37820	49.9
   567	   37870	49.9
   568	   37920	49.9
   569	   37982	50.1
   570	   38024	49.9
   571	   38070	49.9
   572	   38120	49.5
   573	   38180	49.9
   574	   38227	49.9
   575	   38271	49.8
   576	   38321	50.1
   577	   38370	50.1
   578	   38420	49.9
   579	   38470	50.1
   580	   38520	50.1
   581	   38570	49.9
   582	   38620	50.1
   583	   38670	50.1
   584	   38720	50.1
   585	   38770	50.1
   586	   38831	49.9
   587	   38876	49.9
   588	   38921	49.9
   589	   38970	49.9
   590	   39020	49.7
   591	   39070	49.9
   592	   39120	49.9
   593	   39170	49.9
   594	   39220	49.9
   595	   39270	49.9
   596	   39320	49.9
   597	   39370	49.9
   598	   39420	49.9
   599	   39470	49.9
   600	   39521	49.9
   601	   39570	49.9
   602	   39628	49.9
   603	   39674	49.9
   604	   39721	49.9
   605	   39770	49.7
   606	   39820	49.9
   607	   39870	49.9
   608	   39920	49.9
   609	   39970	49.9
   610	   40020	49.9
   611	   40070	49.9
   612	   40120	49.9
   613	   40170	49.9
   614	   40220	49.9
   615	   40270	49.9
   616	   40320	49.9
   617	   40370	49.9
   618	   40430	49.9
   619	   40478	49.9
   620	   40522	49.9
   621	   40570	49.9
   622	   40620	49.9
   623	   40670	49.9
   624	   40720	49.9
   625	   40770	49.9
   626	   40820	50.1
   627	   40870	49.9
   628	   40920	49.9
   629	   40970	50.1
   630	   41030	50.1
   631	   41078	49.9
   632	   41124	50.1
   633	   41169	50.1
   634	   41219	50.1
   635	   41269	49.9
   636	   41320	49.9
   637	   41370	49.9
   638	   41419	49.9
   639	   41470	49.8
   640	   41520	49.8
   641	   41570	49.8
   642	   41620	49.2
   643	   41670	49.8
   644	   41720	49.8
   645	   41770	49.7
   646	   41819	49.8
   647	   41870	49.8
   648	   41928	49.8
   649	   41974	49.8
   650	   42020	49.8
   651	   42070	49.9
   652	   42120	49.9
   653	   42170	49.9
   654	   42220	49.9
   655	   42270	49.9
   656	   42320	50.1
   657	   42370	50.1
   658	   42420	49.9
   659	   42470	49.9
   660	   42530	50.1
   661	   42570	50.1
   662	   42620	50.1
   663	   42670	49.9
   664	   42730	49.9
   665	   42774	49.9
   666	   42820	49.9
   667	   42870	49.8
   668	   42920	49.8
   669	   42970	49.8
   670	   43020	49.8
   671	   43070	49.8
   672	   43120	49.8
   673	   43170	49.8
   674	   43220	49.8
   675	   43270	49.8
   676	   43320	49.9
   677	   43380	49.9
   678	   43424	49.9
   679	   43470	49.9
   680	   43520	49.9
   681	   43570	49.9
   682	   43620	50.1
   683	   43670	50.1
   684	   43720	50.1
   685	   43770	50.1
   686	   43820	50.1
   687	   43870	50.1
   688	   43920	49.9
   689	   43970	49.9
   690	   44020	49.2
   691	   44070	49.9
   692	   44120	49.8
   693	   44170	49.8
   694	   44220	49.8
   695	   44270	49.8
   696	   44320	49.8
   697	   44380	49.8
   698	   44427	49.9
   699	   44474	49.9
   700	   44522	49.9
   701	   44570	49.5
   702	   44620	49.9
   703	   44670	50.1
   704	   44720	50.1
   705	   44769	49.9
   706	   44820	50.1
   707	   44870	50.1
   708	   44919	50.1
   709	   44970	50.1
   710	   45030	50.1
   711	   45078	49.9
   712	   45124	49.9
   713	   45170	49.9
   714	   45220	49.8
   715	   45270	49.8
   716	   45320	49.7
   717	   45370	49.8
   718	   45420	49.8
   719	   45470	49.8
   720	   45520	49.8
   721	   45574	49.8
   722	   45620	49.9
   723	   45670	49.9
   724	   45720	49.9
   725	   45770	50.1
   726	   45820	50.1
   727	   45870	50.1
   728	   45920	50.1
   729	   45970	50.1
   730	   46020	50.1
   731	   46070	50.1
   732	   46130	50.1
   733	   46178	50.1
   734	   46221	50.1
   735	   46270	50.1
   736	   46320	49.9
   737	   46370	49.9
   738	   46420	49.9
